Stock ID,Stock Name,Jurisdiction,FMP,Science Center,Regional Ecosystem,FSSI Stock?,ITIS Taxon Serial Number,Scientific Name,Common Name,Stock Area,Assessment ID,Assessment Year,Assessment Month,Last Data Year,Update Type,Review Result,B Year,Estimated B,B Unit,B Basis,Blimit,Blimit Basis,Bmsy,Bmsy Basis,B/Blimit,B/Bmsy,MSY,MSY Unit
14429,China rockfish - Southern Pacific Coast,PFMC,Pacific Coast Groundfish,NWFSC / SWFSC,California Current,N,166731,Sebastes nebulosus,China rockfish,Southern Pacific Coast,6272,2015,9,2014,Benchmark,Full acceptance,2015,18.60000038,billion eggs,Female reproductive output,16.625,SPB25%,26.60000038,SPB40%,1.118999958,0.699000001,21.10000038,mt
14429,China rockfish - Southern Pacific Coast,PFMC,Pacific Coast Groundfish,NWFSC / SWFSC,California Current,N,166731,Sebastes nebulosus,China rockfish,Southern Pacific Coast,9522,2019,9,2018,,Full acceptance,2019,21,Billion Eggs,Stock Reproductive Output,16.62800026,SPR25%,26.60499954,SPR40%,1.263000011,0.788999975,21,Metric Tons
15332,Copper rockfish - Northern California,PFMC,Pacific Coast Groundfish,NWFSC / SWFSC,California Current,N,166713,Sebastes caurinus,Copper rockfish,Northern California,11779,2021,11,2020,,Full acceptance,2021,163.5099945,Million Eggs,Stock Reproductive Output,104,SSB25%,166,SSB40%,1.572000027,0.985000014,111,Metric Tons
15331,Copper rockfish - Oregon,PFMC,Pacific Coast Groundfish,NWFSC / SWFSC,California Current,N,166713,Sebastes caurinus,Copper rockfish,Oregon,11782,2021,9,2020,,Full acceptance,2021,28.51000023,Million Eggs,Stock Reproductive Output,9.699999809,SSB25%,15.5,SSB40%,2.938999891,1.838999987,11.86999989,Metric Tons
15333,Copper rockfish - Southern California,PFMC,Pacific Coast Groundfish,NWFSC / SWFSC,California Current,N,166713,Sebastes caurinus,Copper rockfish,Southern California,11780,2021,11,2020,,Full acceptance,2021,42,Million Eggs,Stock Reproductive Output,58,SSB25%,93,SSB40%,0.723999977,0.451999992,54,Metric Tons
15330,Copper rockfish - Washington,PFMC,Pacific Coast Groundfish,NWFSC / SWFSC,California Current,N,166713,Sebastes caurinus,Copper rockfish,Washington,11781,2021,9,2020,,Full acceptance,2021,3.200000048,Million Eggs,Stock Reproductive Output,1.909999967,SSB25%,3.059999943,SSB40%,1.674999952,1.046000004,2,Metric Tons
10443,Cowcod - Southern California,PFMC,Pacific Coast Groundfish,NWFSC / SWFSC,California Current,Y,166754,Sebastes levis,Cowcod,Southern California,418,2005,12,2004,Benchmark,Full acceptance,2005,542,Metric Tons,Spawning Biomass,761.25,SPB25%,1218,SPB40%,0.712000012,0.444999993,,
10443,Cowcod - Southern California,PFMC,Pacific Coast Groundfish,NWFSC / SWFSC,California Current,Y,166754,Sebastes levis,Cowcod,Southern California,974,2007,11,2006,Benchmark,Full acceptance,2007,94,mt (female biomass only),Spawning biomass,622,SPB25%,995.2000122,SPB40%,0.150999993,0.093999997,61,mt
10443,Cowcod - Southern California,PFMC,Pacific Coast Groundfish,NWFSC / SWFSC,California Current,Y,166754,Sebastes levis,Cowcod,Southern California,1860,2009,6,2008,Full Update,Full acceptance,2009,97.59999847,mt (female biomass only),Spawning biomass,545,SPB25%,873,SPB40%,0.179000005,0.112000003,53.59999847,mt
10443,Cowcod - Southern California,PFMC,Pacific Coast Groundfish,NWFSC / SWFSC,California Current,Y,166754,Sebastes levis,Cowcod,Southern California,3859,2013,9,2012,Benchmark,Full acceptance,2013,,mt (female biomass only),Spawning biomass,,SPB25%,,SPB40%,1.353999972,0.846000016,62,mt
10443,Cowcod - Southern California,PFMC,Pacific Coast Groundfish,NWFSC / SWFSC,California Current,Y,166754,Sebastes levis,Cowcod,Southern California,9362,2019,9,2018,,Full acceptance,2019,325,Billion Eggs,Stock Reproductive Output,71.13400269,SSB25%,113.8150024,SSB40%,4.568999767,2.855999947,76,Metric Tons
10562,Darkblotched rockfish - Pacific Coast,PFMC,Pacific Coast Groundfish,NWFSC / SWFSC,California Current,Y,166715,Sebastes crameri,Darkblotched rockfish,Pacific Coast,553,2005,12,2004,Benchmark,Full acceptance,2005,44530,million eggs,Female reproductive output,66625,SPB25%,106600,SPB40%,0.667999983,0.418000013,650,mt
10562,Darkblotched rockfish - Pacific Coast,PFMC,Pacific Coast Groundfish,NWFSC / SWFSC,California Current,Y,166715,Sebastes crameri,Darkblotched rockfish,Pacific Coast,975,2007,9,2006,Benchmark,Full acceptance,2007,6853,10^8 eggs,Female reproductive output,7660,SPB25%,12256,SPB40%,0.894999981,0.559000015,621,mt
10562,Darkblotched rockfish - Pacific Coast,PFMC,Pacific Coast Groundfish,NWFSC / SWFSC,California Current,Y,166715,Sebastes crameri,Darkblotched rockfish,Pacific Coast,1856,2009,6,2008,Full Update,Full acceptance,2009,0.79400003,trillion eggs,Female reproductive output,0.721000016,"SSB25%
",1.152999997,SSB40%,1.101999998,0.68900001,575,mt
10562,Darkblotched rockfish - Pacific Coast,PFMC,Pacific Coast Groundfish,NWFSC / SWFSC,California Current,Y,166715,Sebastes crameri,Darkblotched rockfish,Pacific Coast,3006,2011,11,2010,Full Update,Full acceptance,2011,0.880999982,trillion eggs,Female reproductive output,0.728999972,SPB25%,1.167000055,SPB40%,1.207999945,0.754999995,704,mt
10562,Darkblotched rockfish - Pacific Coast,PFMC,Pacific Coast Groundfish,NWFSC / SWFSC,California Current,Y,166715,Sebastes crameri,Darkblotched rockfish,Pacific Coast,3771,2013,6,2012,Benchmark,Full acceptance,2013,1214,million eggs,Female reproductive output,839.5,SPB25%,1343,SPB40%,1.44599998,0.903999984,675,mt
10562,Darkblotched rockfish - Pacific Coast,PFMC,Pacific Coast Groundfish,NWFSC / SWFSC,California Current,Y,166715,Sebastes crameri,Darkblotched rockfish,Pacific Coast,5643,2015,6,2012,Benchmark,Full acceptance,2015,1261,million eggs,Female reproductive output,800,SPB25%,1281,SPB40%,1.575000048,0.984000027,674,mt
10562,Darkblotched rockfish - Pacific Coast,PFMC,Pacific Coast Groundfish,NWFSC / SWFSC,California Current,Y,166715,Sebastes crameri,Darkblotched rockfish,Pacific Coast,7353,2017,6,2016,Full Update,Full acceptance,2017,1418.719971,million eggs,Female reproductive output,886.0780029,SPB25%,1417.723999,SPB40%,1.600999951,1.001000047,639.190979,mt
10562,Darkblotched rockfish - Pacific Coast,PFMC,Pacific Coast Groundfish,NWFSC / SWFSC,California Current,Y,166715,Sebastes crameri,Darkblotched rockfish,Pacific Coast,9542,2019,9,2018,,Full acceptance,2019,1558770048,Eggs,Female Reproductive Output,886077504,SPR25%,1417724032,SPR40%,1.758999944,1.098999977,639,Metric Tons
10562,Darkblotched rockfish - Pacific Coast,PFMC,Pacific Coast Groundfish,NWFSC / SWFSC,California Current,Y,166715,Sebastes crameri,Darkblotched rockfish,Pacific Coast,11656,2021,9,2020,,Full acceptance,2021,1763820032,Eggs,Female Reproductive Output,886072512,SPR25%,1417715968,SPR40%,1.991000056,1.243999958,639,Metric Tons
10022,Dover sole - Pacific Coast,PFMC,Pacific Coast Groundfish,NWFSC / SWFSC,California Current,Y,172887,Microstomus pacificus,Dover sole,Pacific Coast,24,2005,12,2004,Benchmark,Full acceptance,2005,188987,mt (female mature biomass),Spawning biomass,74763.5,SPB25%,119621.6016,SPB40%,2.528000116,1.580000043,16504.5,mt
10022,Dover sole - Pacific Coast,PFMC,Pacific Coast Groundfish,NWFSC / SWFSC,California Current,Y,172887,Microstomus pacificus,Dover sole,Pacific Coast,2889,2011,9,2010,Benchmark,Full acceptance,2011,393507,"mt
",Spawning biomass,58733.25,SPB12.5%,117466.5,SPB25%,6.699999809,3.349999905,34751,mt
10022,Dover sole - Pacific Coast,PFMC,Pacific Coast Groundfish,NWFSC / SWFSC,California Current,Y,172887,Microstomus pacificus,Dover sole,Pacific Coast,9562,2019,9,2018,,Full acceptance,2019,364738,Metric Tons,Spawning Stock Biomass,58733.25,0.5*Bmsy,117466.5,SSB25%,6.210000038,3.105000019,34751,Metric Tons
10022,Dover sole - Pacific Coast,PFMC,Pacific Coast Groundfish,NWFSC / SWFSC,California Current,Y,172887,Microstomus pacificus,Dover sole,Pacific Coast,11442,2021,6,2020,,Full acceptance,2020,229626,Metric Tons,Spawning Stock Biomass,36759,0.5*Bmsy,73518,SSB25%,6.247000217,3.122999907,22901,Metric Tons
10046,English sole - Pacific Coast,PFMC,Pacific Coast Groundfish,NWFSC / SWFSC,California Current,Y,172921,Parophrys vetulus,English sole,Pacific Coast,48,2005,12,2004,Benchmark,Full acceptance,2005,31379,mt (mature female biomass),Spawning biomass,8578,SPB25%,13724.7998,SPB40%,3.657999992,2.286000013,4080,mt
10046,English sole - Pacific Coast,PFMC,Pacific Coast Groundfish,NWFSC / SWFSC,California Current,Y,172921,Parophrys vetulus,English sole,Pacific Coast,977,2007,6,2006,Full Update,Full acceptance,2007,41907,mt (female biomass only),Spawning biomass,9003,SPB25%,14404.7998,SPB40%,4.65500021,2.90899992,3452,mt
10046,English sole - Pacific Coast,PFMC,Pacific Coast Groundfish,NWFSC / SWFSC,California Current,Y,172921,Parophrys vetulus,English sole,Pacific Coast,3914,2013,9,2012,Benchmark,Full acceptance,2013,,mt (mature female biomass),Mature female biomass,,SSB12.5%,,SSB25%,7.032000065,3.516000032,3875,mt
10437,Greenspotted rockfish - Pacific Coast,PFMC,Pacific Coast Groundfish,NWFSC / SWFSC,California Current,N,166748,Sebastes chlorostictus,Greenspotted rockfish,Pacific Coast,11825,2010,9,2009,New,Full acceptance,,,,,,,,,,,,
10437,Greenspotted rockfish - Pacific Coast,PFMC,Pacific Coast Groundfish,NWFSC / SWFSC,California Current,N,166748,Sebastes chlorostictus,Greenspotted rockfish,Pacific Coast,2905,2011,9,2010,Benchmark,Full acceptance,2011,468.9700012,Billion Eggs,Stock Reproductive Output,339.4460144,SPB25%,543.1140137,SPB40%,1.381999969,0.862999976,103,Metric Tons
10566,Greenstriped rockfish - Pacific Coast,PFMC,Pacific Coast Groundfish,NWFSC / SWFSC,California Current,N,166717,Sebastes elongatus,Greenstriped rockfish,Pacific Coast,1898,2009,9,2008,New,Full acceptance,2009,5736,million eggs,Female reproductive output,1772.5,SPB25%,2836,SPB40%,3.236000061,2.023000002,765,mt
10462,Kelp greenling - Oregon,PFMC,Pacific Coast Groundfish,NWFSC / SWFSC,California Current,Y,167110,Hexagrammos decagrammus,Kelp greenling,Oregon,441,2005,12,2004,New,Full acceptance,2005,157,mt (female mature biomass),Spawning biomass,80,SPB25%,129,SPB40%,1.963000059,1.217000008,,
10462,Kelp greenling - Oregon,PFMC,Pacific Coast Groundfish,NWFSC / SWFSC,California Current,Y,167110,Hexagrammos decagrammus,Kelp greenling,Oregon,6110,2015,9,2014,Benchmark,Full acceptance,2015,316,mt (female mature biomass),Spawning biomass,99.25,SPB25%,158.8000031,SPB40%,3.184000015,1.99000001,130,mt
12194,Lingcod - Northern Pacific Coast,PFMC,Pacific Coast Groundfish,NWFSC / SWFSC,California Current,Y,167116,Ophiodon elongatus,Lingcod,Northern Pacific Coast,7570,2017,9,2016,Benchmark,Full acceptance,2017,21976,mt,Spawning biomass,9487,SPB25%,15179,SPB40%,2.315999985,1.447999954,3197,mt
12194,Lingcod - Northern Pacific Coast,PFMC,Pacific Coast Groundfish,NWFSC / SWFSC,California Current,Y,167116,Ophiodon elongatus,Lingcod,Northern Pacific Coast,9564,2019,9,2018,,Full acceptance,2019,23583,Metric Tons,Mature female biomass,9493.5,SSB25%,15189.59961,SSB40%,2.483999968,1.552999973,3197,Metric Tons
12194,Lingcod - Northern Pacific Coast,PFMC,Pacific Coast Groundfish,NWFSC / SWFSC,California Current,Y,167116,Ophiodon elongatus,Lingcod,Northern Pacific Coast,11739,2021,9,2020,,Full acceptance,2021,11010.2002,Metric Tons,Spawning Stock Biomass,4290,SSB25%,6864,SSB40%,2.565999985,1.603999972,3708,Metric Tons
12195,Lingcod - Southern Pacific Coast,PFMC,Pacific Coast Groundfish,NWFSC / SWFSC,California Current,Y,167116,Ophiodon elongatus,Lingcod,Southern Pacific Coast,7571,2017,9,2016,Benchmark,Full acceptance,2017,6742,mt,Spawning biomass,5116,SPB25%,8185,SPB40%,1.317999959,0.824000001,1732,mt
12195,Lingcod - Southern Pacific Coast,PFMC,Pacific Coast Groundfish,NWFSC / SWFSC,California Current,Y,167116,Ophiodon elongatus,Lingcod,Southern Pacific Coast,11778,2021,9,2020,,Full acceptance,2021,10415,Metric Tons,Mature Female Biomass,6611,SSB25%,10577,SSB40%,1.575000048,0.985000014,815,Metric Tons
10731,Longnose skate - Pacific Coast,PFMC,Pacific Coast Groundfish,NWFSC / SWFSC,California Current,Y,160851,Raja rhina,Longnose skate,Pacific Coast,989,2007,6,2006,New,Full acceptance,2007,4634,mt (female biomass only),Spawning biomass,1758.5,SPB25%,2813.600098,SPB40%,2.63499999,1.646999955,1264,mt
10731,Longnose skate - Pacific Coast,PFMC,Pacific Coast Groundfish,NWFSC / SWFSC,California Current,Y,160851,Raja rhina,Longnose skate,Pacific Coast,9025,2019,9,2018,,Full acceptance,2019,6923,Metric Tons,Spawning Stock Biomass,1531.550049,SSB25%,2450.47998,SSB40%,4.519999981,2.825000048,1028,Metric Tons
10460,Longspine thornyhead - Pacific Coast,PFMC,Pacific Coast Groundfish,NWFSC / SWFSC,California Current,Y,166784,Sebastolobus altivelis,Longspine thornyhead,Pacific Coast,438,2005,12,2004,Benchmark,Full acceptance,2005,75049,mt (female mature biomass),Spawning biomass,26289,SPB25%,42063,SPB40%,2.855000019,1.784000039,3687,mt
10460,Longspine thornyhead - Pacific Coast,PFMC,Pacific Coast Groundfish,NWFSC / SWFSC,California Current,Y,166784,Sebastolobus altivelis,Longspine thornyhead,Pacific Coast,3849,2013,9,2012,Benchmark,Full acceptance,2013,29435.69922,mt (female mature biomass),Spawning biomass,9783.5,SPB25%,15654,SPB40%,3.009000063,1.879999995,2487,mt
10460,Longspine thornyhead - Pacific Coast,PFMC,Pacific Coast Groundfish,NWFSC / SWFSC,California Current,Y,166784,Sebastolobus altivelis,Longspine thornyhead,Pacific Coast,10362,2019,9,2019,,Full acceptance,2019,28389,Metric Tons,Spawning Stock Biomass,9783.5,SSB25%,15653.59961,SSB40%,2.90199995,1.81400001,2487,Metric Tons
15052,Northern California Gopher / Black-and-Yellow Rockfish Complex,PFMC,Pacific Coast Groundfish,NWFSC / SWFSC,California Current,Y,,,,Northern California,9363,2019,9,2018,,Full acceptance,2019,552,Million Eggs,Stock Reproductive Output,157.6109924,SSB25%,252.1779938,SSB40%,3.502000093,2.188999891,143,Metric Tons
14822,Oregon Blue and Deacon Rockfish Complex,PFMC,Pacific Coast Groundfish,NWFSC / SWFSC,California Current,Y,,,,,7660,2017,9,2016,New,Full acceptance,2017,295.5100098,million larvae,Female reproductive output,107.75,SPB25%,172.3999939,SPB40%,2.743000031,1.713999987,83,mt
14516,Pacific Coast Blackspotted and Rougheye Rockfish Complex,PFMC,Pacific Coast Groundfish,NWFSC / SWFSC,California Current,N,,,,,6451,2013,9,2012,New,Full acceptance,2013,2552,mt (female mature biomass),Spawning biomass,1348.5,SSB25%,2158,SSB40%,1.89199996,1.182999969,210,mt
14516,Pacific Coast Blackspotted and Rougheye Rockfish Complex,PFMC,Pacific Coast Groundfish,NWFSC / SWFSC,California Current,N,,,,,9604,2019,9,2018,,Full acceptance,2019,5828,Metric Tons,Spawning Biomass,1348.463013,SSB25%,2157.540039,SSB40%,4.322000027,2.700999975,210,Metric Tons
10526,Pacific grenadier - Pacific Coast,PFMC,Pacific Coast Groundfish,NWFSC / SWFSC,California Current,N,165334,Coryphaenoides acrolepis,Pacific grenadier,Pacific Coast,11870,2010,9,2009,New,Full acceptance,,,,,,,,,,,,
10523,Pacific hake - Pacific Coast,PFMC,Pacific Coast Groundfish,NWFSC / SWFSC,California Current,N,164792,Merluccius productus,Pacific hake,Pacific Coast,517,2005,12,2004,Full Update,Full acceptance,,,Million Metric Tons,Mature Female Biomass,,Coastwide SPB25%,,Coastwide SPB40%,2.019999981,1.25999999,,
10523,Pacific hake - Pacific Coast,PFMC,Pacific Coast Groundfish,NWFSC / SWFSC,California Current,N,164792,Merluccius productus,Pacific hake,Pacific Coast,998,2006,3,2005,Benchmark,Full acceptance,2006,1.389999986,Million Metric Tons,Mature Female Biomass,1.011999965,SPB25%,1.610000014,SPB40%,1.373999953,0.862999976,0.610000014,Million Metric Tons
10523,Pacific hake - Pacific Coast,PFMC,Pacific Coast Groundfish,NWFSC / SWFSC,California Current,N,164792,Merluccius productus,Pacific hake,Pacific Coast,999,2007,3,2006,Benchmark,Full acceptance,2007,1398500,Metric Tons,Mature Female Biomass,964375,SPB25%,1543000,SPB40%,1.450000048,0.906000018,576687.5,Metric Tons
10523,Pacific hake - Pacific Coast,PFMC,Pacific Coast Groundfish,NWFSC / SWFSC,California Current,N,164792,Merluccius productus,Pacific hake,Pacific Coast,1056,2008,3,2007,Benchmark,Full acceptance,2008,1097000,Metric Tons,Mature Female Biomass,722500,SPB25%,1156000,SPB40%,1.518000007,0.949000001,416150,Metric Tons
10523,Pacific hake - Pacific Coast,PFMC,Pacific Coast Groundfish,NWFSC / SWFSC,California Current,N,164792,Merluccius productus,Pacific hake,Pacific Coast,1696,2009,3,2008,Benchmark,Full acceptance,2009,430000,Metric Tons,Mature Female Biomass,340000,SPB25%,550000,SPB40%,1.264999986,0.782000005,254359,Metric Tons
10523,Pacific hake - Pacific Coast,PFMC,Pacific Coast Groundfish,NWFSC / SWFSC,California Current,N,164792,Merluccius productus,Pacific hake,Pacific Coast,3179,2012,3,2011,Benchmark,Full acceptance,2012,616000,Metric Tons,Mature Female Biomass,,,755200,SPB40%,,0.815999985,290000,Metric Tons
10523,Pacific hake - Pacific Coast,PFMC,Pacific Coast Groundfish,NWFSC / SWFSC,California Current,N,164792,Merluccius productus,Pacific hake,Pacific Coast,3670,2013,3,2012,Benchmark,Full acceptance,2013,1.503999949,Million Metric Tons,Mature Female Biomass,,,0.832000017,SPB40%,,1.807000041,328000,Metric Tons
10523,Pacific hake - Pacific Coast,PFMC,Pacific Coast Groundfish,NWFSC / SWFSC,California Current,N,164792,Merluccius productus,Pacific hake,Pacific Coast,4271,2014,3,2013,Benchmark,Full acceptance,2014,1.722000003,Million Metric Tons,Mature Female Biomass,,,0.852999985,SPB40%,,2.019000053,334000,Metric Tons
10523,Pacific hake - Pacific Coast,PFMC,Pacific Coast Groundfish,NWFSC / SWFSC,California Current,N,164792,Merluccius productus,Pacific hake,Pacific Coast,5401,2015,3,2014,Benchmark,Full acceptance,2015,1.662999988,Million Metric Tons,Mature Female Biomass,,,0.907000005,SPB40%,,1.833999991,384000,Metric Tons
10523,Pacific hake - Pacific Coast,PFMC,Pacific Coast Groundfish,NWFSC / SWFSC,California Current,N,164792,Merluccius productus,Pacific hake,Pacific Coast,6331,2016,3,2015,Benchmark,Full acceptance,2016,1.88499999,Million Metric Tons,Mature Female Biomass,,,0.958999991,SPB40%,,1.965999961,271000,Metric Tons
10523,Pacific hake - Pacific Coast,PFMC,Pacific Coast Groundfish,NWFSC / SWFSC,California Current,N,164792,Merluccius productus,Pacific hake,Pacific Coast,7106,2017,3,2016,Full Update,Full acceptance,2017,2.128999949,Million Metric Tons,Mature Female Biomass,,,0.944999993,SPB40%,,2.253000021,371,Thousand Metric Tons
10523,Pacific hake - Pacific Coast,PFMC,Pacific Coast Groundfish,NWFSC / SWFSC,California Current,N,164792,Merluccius productus,Pacific hake,Pacific Coast,7959,2018,3,2017,Full Update,Full acceptance,2018,1.356999993,Million Metric Tons,Mature Female Biomass,,,0.813000023,SPB40%,,1.66900003,,
10523,Pacific hake - Pacific Coast,PFMC,Pacific Coast Groundfish,NWFSC / SWFSC,California Current,N,164792,Merluccius productus,Pacific hake,Pacific Coast,8598,2019,3,2018,,Full acceptance,2019,1.312000036,Million Metric Tons,Mature Female Biomass,,,0.810000002,SPB40%,,1.618999958,329,Thousand Metric Tons
10523,Pacific hake - Pacific Coast,PFMC,Pacific Coast Groundfish,NWFSC / SWFSC,California Current,N,164792,Merluccius productus,Pacific hake,Pacific Coast,10265,2020,3,2019,,Full acceptance,2020,1.19599998,Million Metric Tons,Mature Female Biomass,0.458000004,B25%,0.73299998,B40%,2.611000061,1.631999969,301,Thousand Metric Tons
10523,Pacific hake - Pacific Coast,PFMC,Pacific Coast Groundfish,NWFSC / SWFSC,California Current,N,164792,Merluccius productus,Pacific hake,Pacific Coast,11577,2021,2,2021,,Full acceptance,2021,981000,Metric Tons,Mature Female Biomass,414375,B25%,663000,B40%,2.367000103,1.480000019,269,Thousand Metric Tons
10523,Pacific hake - Pacific Coast,PFMC,Pacific Coast Groundfish,NWFSC / SWFSC,California Current,N,164792,Merluccius productus,Pacific hake,Pacific Coast,12596,2022,2,2022,,Full acceptance,2022,1171000,Metric Tons,Female Mature Biomass,453125,B25%,725000,B40%,2.584000111,1.61500001,326000,Metric Tons
10545,Pacific ocean perch - Pacific Coast,PFMC,Pacific Coast Groundfish,NWFSC / SWFSC,California Current,Y,166707,Sebastes alutus,Pacific ocean perch,Pacific Coast,537,2005,12,2004,Full Update,Full acceptance,2005,8846,mt,Spawning biomass,9459.5,SPB25%,15135,SPB40%,0.935000002,0.583999991,1181,mt
10545,Pacific ocean perch - Pacific Coast,PFMC,Pacific Coast Groundfish,NWFSC / SWFSC,California Current,Y,166707,Sebastes alutus,Pacific ocean perch,Pacific Coast,1000,2007,6,2006,Full Update,Full acceptance,2007,10168,mt,Spawning biomass,9245.75,SPB25%,14793.2002,SPB40%,1.100000024,0.686999977,1411,mt
10545,Pacific ocean perch - Pacific Coast,PFMC,Pacific Coast Groundfish,NWFSC / SWFSC,California Current,Y,166707,Sebastes alutus,Pacific ocean perch,Pacific Coast,1857,2009,6,2008,Full Update,Full acceptance,2009,10794,mt,Spawning biomass,9445,SPB25%,15112,SPB40%,1.143000007,0.713999987,1124,mt
